fecha;hora;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
02-01-2020;20;37,61;34,20332894;33,14931793;33,50206189;32,72593904;33,07024127;32,67149846;33,40282843;34,80114165;35,47682507;34,68554155;32,5061955;33,04474378;33,59362888;34,13329699;34,69725662;35,75350726;36,24924389;37,24252608;38,72232789;39,9215712;39,65074654;39,8025255;39,79572043;39,98359212;40,03691288;40,14062563;40,13502652;40,25088504;40,83457077;40,43935971
02-01-2020;21;37,61;34,20332894;33,14931793;33,50206189;32,72593904;33,07024127;32,67149846;33,40282843;34,80114165;35,47682507;34,68554155;32,5061955;33,04474378;33,59362888;34,13329699;34,69725662;35,75350726;36,24924389;37,24252608;38,72232789;39,9215712;39,65074654;39,8025255;39,79572043;39,98359212;40,03691288;40,14062563;40,13502652;40,25088504;40,83457077;40,43935971
02-01-2020;22;37,61;34,20332894;33,14931793;33,50206189;32,72593904;33,07024127;32,67149846;33,40282843;34,80114165;35,47682507;34,68554155;32,5061955;33,04474378;33,59362888;34,13329699;34,69725662;35,75350726;36,24924389;37,24252608;38,72232789;39,9215712;39,65074654;39,8025255;39,79572043;39,98359212;40,03691288;40,14062563;40,13502652;40,25088504;40,83457077;40,43935971
02-01-2020;23;37,61;34,20332894;33,14931793;33,50206189;32,72593904;33,07024127;32,67149846;33,40282843;34,80114165;35,47682507;34,68554155;32,5061955;33,04474378;33,59362888;34,13329699;34,69725662;35,75350726;36,24924389;37,24252608;38,72232789;39,9215712;39,65074654;39,8025255;39,79572043;39,98359212;40,03691288;40,14062563;40,13502652;40,25088504;40,83457077;40,43935971
02-01-2020;24;37,61;34,20332894;33,14931793;33,50206189;32,72593904;33,07024127;32,67149846;33,40282843;34,80114165;35,47682507;34,68554155;32,5061955;33,04474378;33,59362888;34,13329699;34,69725662;35,75350726;36,24924389;37,24252608;38,72232789;39,9215712;39,65074654;39,8025255;39,79572043;39,98359212;40,03691288;40,14062563;40,13502652;40,25088504;40,83457077;40,43935971
03-01-2020;1;39,14;35,59474327;34,4978544;34,86494822;34,05725217;34,41556084;34,00059691;34,76167787;36,21687541;36,92004608;36,09657262;33,82856931;34,3890261;34,96024021;35,52186238;36,10876426;37,20798389;37,72388742;38,75757699;40,29757814;41,54560747;41,26376548;41,42171891;41,414637;41,61015144;41,66564132;41,77357318;41,76774629;41,88831801;42,49574846;42,08445996
03-01-2020;2;39,14;35,59474327;34,4978544;34,86494822;34,05725217;34,41556084;34,00059691;34,76167787;36,21687541;36,92004608;36,09657262;33,82856931;34,3890261;34,96024021;35,52186238;36,10876426;37,20798389;37,72388742;38,75757699;40,29757814;41,54560747;41,26376548;41,42171891;41,414637;41,61015144;41,66564132;41,77357318;41,76774629;41,88831801;42,49574846;42,08445996
03-01-2020;3;39,14;35,59474327;34,4978544;34,86494822;34,05725217;34,41556084;34,00059691;34,76167787;36,21687541;36,92004608;36,09657262;33,82856931;34,3890261;34,96024021;35,52186238;36,10876426;37,20798389;37,72388742;38,75757699;40,29757814;41,54560747;41,26376548;41,42171891;41,414637;41,61015144;41,66564132;41,77357318;41,76774629;41,88831801;42,49574846;42,08445996
03-01-2020;4;39,14;35,59474327;34,4978544;34,86494822;34,05725217;34,41556084;34,00059691;34,76167787;36,21687541;36,92004608;36,09657262;33,82856931;34,3890261;34,96024021;35,52186238;36,10876426;37,20798389;37,72388742;38,75757699;40,29757814;41,54560747;41,26376548;41,42171891;41,414637;41,61015144;41,66564132;41,77357318;41,76774629;41,88831801;42,49574846;42,08445996
03-01-2020;5;39,14;35,59474327;34,4978544;34,86494822;34,05725217;34,41556084;34,00059691;34,76167787;36,21687541;36,92004608;36,09657262;33,82856931;34,3890261;34,96024021;35,52186238;36,10876426;37,20798389;37,72388742;38,75757699;40,29757814;41,54560747;41,26376548;41,42171891;41,414637;41,61015144;41,66564132;41,77357318;41,76774629;41,88831801;42,49574846;42,08445996
03-01-2020;6;39,56;35,97670015;34,86804088;35,23907387;34,42271068;34,78486425;34,36544747;35,13469536;36,60550821;37,3162244;36,48391449;34,19157388;34,75804477;35,33538842;35,90303719;36,49623695;37,60725199;38,12869152;39,17347332;40,72999977;41,99142135;41,70655499;41,86620337;41,85904547;42,05665792;42,11274325;42,22183329;42,21594388;42,33780942;42,95175803;42,5360561
03-01-2020;7;46,35;42,15166967;40,85272231;41,28743868;40,33095652;40,75526941;40,26386476;41,16514484;42,88840509;43,7211072;42,74594127;40,06014787;40,72384669;41,40028446;42,06536334;42,76037873;44,06208619;44,67302457;45,89713065;47,72081621;49,19874569;48,86498543;49,05203555;49,04364908;49,27517933;49,34089104;49,46870508;49,46180482;49,60458712;50,32391266;49,83686048
03-01-2020;8;39,14;35,59474327;34,4978544;34,86494822;34,05725217;34,41556084;34,00059691;34,76167787;36,21687541;36,92004608;36,09657262;33,82856931;34,3890261;34,96024021;35,52186238;36,10876426;37,20798389;37,72388742;38,75757699;40,29757814;41,54560747;41,26376548;41,42171891;41,414637;41,61015144;41,66564132;41,77357318;41,76774629;41,88831801;42,49574846;42,08445996
03-01-2020;9;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;10;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;11;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;12;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;13;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;14;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;15;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;16;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;17;36,29;33,00289304;31,98587471;32,32623839;31,57735517;31,9095734;31,52482529;32,23048773;33,57972429;34,23169321;33,46818141;31,36532397;31,8849708;32,41459165;32,935319;33,47948531;34,49866468;34,97700241;35,93542333;37,36328847;38,52044188;38,25912236;38,40557433;38,39900809;38,58028604;38,6317354;38,73180814;38,72640554;38,83819777;39,40139785;39,02005753
03-01-2020;18;33,93;30,85665915;29,90577925;30,22400851;29,52382642;29,83443994;29,47471265;30,13448467;31,3959781;32,00554838;31,29168904;29,32558397;29,81143729;30,306616;30,79347957;31,30225783;32,25515824;32,70238886;33,59848205;34,9334907;36,01539247;35,77106701;35,90799496;35,90185574;36,07134487;36,11944839;36,21301323;36,20796198;36,31248416;36,83905839;36,48251728
03-01-2020;19;35,55;32,3299214;31,33364139;31,66706462;30,93345209;31,25889596;30,88199336;31,57326643;32,89499031;33,53366475;32,78572194;30,72574448;31,23479504;31,75361624;32,26372528;32,79679534;33,79519232;34,26377613;35,2026536;36,60140273;37,73496029;37,47896941;37,62243503;37,61600269;37,79358415;37,84398439;37,94201652;37,93672409;38,04623672;38,59795242;38,22438813
03-01-2020;20;37,36;33,97597365;32,92896884;33,27936805;32,50840422;32,85041781;32,45432551;33,1807942;34,5698126;35,24100464;34,45498092;32,29012134;32,8250898;33,37032638;33,90640722;34,46661811;35,51584768;36,00828906;36,99496874;38,46493406;39,6562058;39,38718135;39,53795142;39,53119158;39,71781445;39,77078078;39,87380414;39,86824225;39,98333063;40,5631365;40,17055248
03-01-2020;21;37,36;33,97597365;32,92896884;33,27936805;32,50840422;32,85041781;32,45432551;33,1807942;34,5698126;35,24100464;34,45498092;32,29012134;32,8250898;33,37032638;33,90640722;34,46661811;35,51584768;36,00828906;36,99496874;38,46493406;39,6562058;39,38718135;39,53795142;39,53119158;39,71781445;39,77078078;39,87380414;39,86824225;39,98333063;40,5631365;40,17055248
03-01-2020;22;37,36;33,97597365;32,92896884;33,27936805;32,50840422;32,85041781;32,45432551;33,1807942;34,5698126;35,24100464;34,45498092;32,29012134;32,8250898;33,37032638;33,90640722;34,46661811;35,51584768;36,00828906;36,99496874;38,46493406;39,6562058;39,38718135;39,53795142;39,53119158;39,71781445;39,77078078;39,87380414;39,86824225;39,98333063;40,5631365;40,17055248
