barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	9	38,12	28,18783	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	10	38,12	28,18783	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	11	35,71	26,40576	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	12	36,53	27,01211	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	13	33,36	24,66805	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	14	35,08	25,93991	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	15	39,68	29,34138	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	16	33,02	24,41664	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	17	27,54	20,36445	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	18	25,27	18,6859	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	19	28,04	20,73418	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	20	55,09	40,7363	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	21	65,71	48,58926	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	22	79,82	59,0229	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	23	74,81	55,31825	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-11	24	91,72	67,82235	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	1	100,16	73,93511	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	2	80,76	59,61461	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	3	62,89	46,42351	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	4	62,89	46,42351	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	5	62,89	46,42351	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	6	62,89	46,42351	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	7	49,52	36,55418	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	8	35,38	26,11645	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	9	26,96	19,90106	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	10	32,19	23,76169	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	11	34,55	25,50377	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	12	31,68	23,38523	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	13	33,4	24,65488	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	14	39,62	29,2463	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	15	28,05	20,70567	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	16	10,98	8,10511	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	17	0,0	0,0	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	18	9,66	7,13072	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	19	25,11	18,53545	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	20	35,81	26,43387	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	21	58,04	42,84339	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	22	63,85	47,13215	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	23	63,85	47,13215	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-12	24	57,2	42,22332	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	1	39,83	29,40131	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	2	41,35	30,52333	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	3	40,25	29,71134	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	4	33,09	24,42605	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	5	32,42	23,93147	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	6	29,63	21,87198	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	7	37,45	27,64447	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	8	30,86	22,77993	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	9	10,59	7,81722	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	10	0,0	0,0	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	11	0,0	0,0	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	12	2,12	1,56492	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	13	25,43	18,77166	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	14	25,89	19,11122	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	15	25,55	18,86024	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	16	25,43	18,77166	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	17	7,63	5,63224	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	18	0,0	0,0	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	19	1,29	0,95224	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	20	45,3	33,4391	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	21	61,66	45,51556	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	22	61,66	45,51556	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	23	53,41	39,42566	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-13	24	39,1	28,86245	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	1	37,67	27,80686	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	2	37,67	27,80686	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	3	37,67	27,80686	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	4	36,5	26,94321	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	5	36,5	26,94321	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	6	37,18	27,44516	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	7	41,67	30,75954	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	8	40,04	29,55633	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	9	32,92	24,30056	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	10	32,92	24,30056	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	11	33,19	24,49986	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	12	47,89	35,35096	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	13	88,67	65,45353	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	14	78,16	57,69537	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	15	33,24	24,53677	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	16	33,98	25,08302	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	17	32,92	24,30056	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	18	32,92	24,30056	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	19	44,75	33,03311	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	20	95,98	70,84956	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	21	119,06	87,88652	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	22	121,19	89,45882	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	23	121,19	89,45882	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-14	24	116,48	85,98204	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	1	110,82	81,29201	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	2	88,02	64,56707	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	3	48,03	35,23241	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	4	55,11	40,42594	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	5	78,7	57,73039	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	6	85,11	62,43244	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	7	85,11	62,43244	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	8	83,76	61,44215	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	9	41,61	30,52302	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	10	33,75	24,75731	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	11	59,61	43,72692	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	12	65,92	48,35562	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	13	32,69	23,97975	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	14	31,05	22,77673	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	15	28,99	21,26561	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	16	31,42	23,04814	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	17	31,66	23,22419	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	18	28,06	20,58341	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	19	27,9	20,46605	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	20	47,93	35,15905	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	21	107,92	79,16472	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	22	122,56	89,90389	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	23	122,56	89,90389	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-15	24	131,24	96,2711	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	1	106,07	77,59869	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	2	74,31	54,36371	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	3	59,69	43,66801	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	4	67,45	49,34507	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	5	59,44	43,48512	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	6	49,91	36,51316	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	7	81,54	59,65303	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	8	67,09	49,0817	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	9	30,2	22,09372	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	10	29,96	21,91814	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	11	31,06	22,72287	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	12	29,36	21,47919	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	13	29,25	21,39872	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	14	29,25	21,39872	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	15	29,28	21,42066	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	16	29,5	21,58161	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	17	29,47	21,55966	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	18	29,09	21,28166	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	19	28,86	21,1134	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	20	72,23	52,84202	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	21	114,72	83,92686	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	22	124,6	91,15487	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	23	123,72	90,51108	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-16	24	106,35	77,80353	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	1	59,62	43,77479	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	2	37,4	27,4602	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	3	35,55	26,10188	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	4	54,25	39,83198	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	5	57,69	42,35773	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	6	74,28	54,5386	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	7	98,23	72,12341	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	8	86,24	63,32	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	9	33,1	24,30301	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	10	32,42	23,80374	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	11	32,7	24,00932	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	12	34,81	25,55855	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	13	33,62	24,68481	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	14	31,99	23,48802	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	15	29,76	21,85068	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	16	29,59	21,72587	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	17	29,06	21,33672	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	18	28,52	20,94024	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	19	25,91	19,0239	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	20	54,66	40,13301	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	21	67,2	49,34026	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	22	67,2	49,34026	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	23	67,01	49,20075	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-17	24	63,34	46,50613	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	1	39,74	29,21248	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	2	38,83	28,54354	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	3	43,44	31,93231	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	4	44,29	32,55714	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	5	44,29	32,55714	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	6	44,29	32,55714	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	7	72,33	53,16906	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	8	117,84	86,62301	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	9	91,15	67,00345	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	10	91,15	67,00345	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	11	57,25	42,0839	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	12	38,69	28,44063	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	13	31,68	23,28765	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	14	29,18	21,44993	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	15	27,77	20,41345	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	16	26,89	19,76657	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	17	26,89	19,76657	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	18	26,89	19,76657	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	19	28,75	21,13384	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	20	40,98	30,12399	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	21	46,24	33,99056	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	22	63,85	46,9355	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	23	61,48	45,19333	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-18	24	55,72	40,95921	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	1	44,31	32,05563	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	2	44,31	32,05563	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	3	44,31	32,05563	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	4	44,31	32,05563	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	5	44,31	32,05563	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	6	47,45	34,32723	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	7	48,79	35,29664	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	8	48,79	35,29664	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	9	45,13	32,64885	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	10	39,27	28,40949	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	11	37,74	27,30263	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	12	36,84	26,65153	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	13	29,91	21,63809	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	14	29,15	21,08828	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-12-19	15	28,19	20,39377	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
